,State,County,City,Street,Zipcode,Property_Type,Status,Price,Year_Built,Beds,Bath,Sqft,Acre,Lot Area,HOA Due,School_rating,WalkScore,Bike_Score,Garage_availability,Redfin_estimate
126,CA,San-Mateo-County,BELMONT,2102 Cipriani Blvd,94002,Single Family Home,Active,"2,088,000",1965,3.0,2.0,2280.0,"2,280Sq Ft","6,490 Sq. Ft.",,9,35,20.0,Yes,"2,196,158"
127,CA,San-Mateo-County,SAN MATEO,816 N Delaware St #404,94401,Condo,Active,"789,000",1965,2.0,1.0,974.0,974Sq Ft,25.60 Acres,,7,81,69.0,Yes,"784,094"
128,CA,San-Mateo-County,MILLBRAE,240 Poplar Ave,94030,Single Family Home,Active,"1,968,000",1928,3.0,3.0,2324.0,"2,324Sq Ft","5,520 Sq. Ft.",,9,91,54.0,Yes,"2,045,923"
129,CA,San-Mateo-County,DALY CITY,74 San Juan Ave,94015,Single Family Home,Active,"1,295,000",1960,3.0,3.0,1730.0,"1,730Sq Ft","3,400 Sq. Ft.",,7,70,35.0,Yes,"1,286,212"
130,CA,San-Mateo-County,SAN CARLOS,3328 Brittan Ave #4,94070,Condo,Active,"878,000",1973,3.0,2.0,1239.0,"1,239Sq Ft",,,9,6,4.0,No,"880,214"
131,CA,San-Mateo-County,San Mateo,6 Fairoaks Ct,94403,Single Family Residential,Active,"2,888,000",1959,3.0,3.0,2420.0,"2,420Sq Ft",0.25 Acres,,7,64,32.0,Yes,"2,936,403"
132,CA,San-Mateo-County,BURLINGAME,304 Bayswater Ave,94010,Single Family Home,Active,"2,150,000",1929,3.0,1.5,1490.0,"1,490Sq Ft","4,692 Sq. Ft.",,9,83,74.0,Yes,"2,146,370"
133,CA,San-Mateo-County,MENLO PARK,765 14th Ave,94025,Single Family Home,Active,"3,395,000",2022,4.0,4.5,2878.0,"2,878Sq Ft","5,350 Sq. Ft.",,7,51,61.0,Yes,"3,388,318"
134,CA,San-Mateo-County,SAN CARLOS,1432 San Carlos Ave #5,94070,Condo,Active,"999,950",1986,2.0,2.5,1191.0,"1,191Sq Ft",,,9,94,73.0,Yes,"999,717"
135,CA,San-Mateo-County,BURLINGAME,1338 Columbus Ave,94010,Single Family Home,Active,"5,295,000",2002,4.0,3.0,2794.0,"2,794Sq Ft","6,000 Sq. Ft.",,9,48,41.0,Yes,"5,308,998"
136,CA,San-Mateo-County,MENLO PARK,1111 Madera Ave,94025,Single Family Home,Active,"1,175,000",1950,4.0,2.0,1180.0,"1,180Sq Ft","5,750 Sq. Ft.",,7,66,77.0,No,"1,172,573"
137,CA,San-Mateo-County,BURLINGAME,1405 Sanchez Ave,94010,Single Family Home,Active,"3,300,000",1910,3.0,3.0,2030.0,"2,030Sq Ft","4,000 Sq. Ft.",,9,81,80.0,Yes,"3,318,087"
138,CA,San-Mateo-County,PACIFICA,264 Berendos Ave,94044,Single Family Home,Active,"1,295,000",1953,3.0,2.0,1310.0,"1,310Sq Ft","6,832 Sq. Ft.",,7,9,3.0,Yes,"1,333,018"
139,CA,San-Mateo-County,EAST PALO ALTO,916 Oakes St,94303,Single Family Home,Active,"1,500,000",2000,4.0,2.5,1890.0,"1,890Sq Ft","3,022 Sq. Ft.",,7,64,71.0,Yes,"1,512,428"
140,CA,San-Mateo-County,REDWOOD CITY,322 Beresford Ave,94061,Single Family Home,Active,"1,800,000",1950,3.0,1.5,1010.0,"1,010Sq Ft","4,794 Sq. Ft.",,6,67,62.0,Yes,"1,834,126"
141,CA,San-Mateo-County,Daly City,266 Abbot Ave,94014,Multi-Family (5+ Unit),Active,"1,895,000",1953,4.0,4.0,4374.0,"4,374Sq Ft","2,500 Sq. Ft.",,7,88,28.0,No,
142,CA,San-Mateo-County,BELMONT,36 Elder Dr,94002,Single Family Home,Active,"3,480,000",1974,4.0,2.5,2500.0,"2,500Sq Ft",0.26 Acres,,9,5,6.0,Yes,"3,626,895"
143,CA,San-Mateo-County,Foster City,600 Starfish Ln,94404,Condo/Co-op,Off Market,"1,616,404",1974,,,,—Sq Ft,,,7,65,56.0,Yes,"1,616,404"
144,CA,San-Mateo-County,REDWOOD CITY,421 Cork Harbour Cir Unit H,94065,Condo,Active,"999,888",1985,2.0,2.0,1136.0,"1,136Sq Ft",,,9,47,76.0,Yes,"999,260"
145,CA,San-Mateo-County,Burlingame,1412 Mills Ave,94131,Single Family Residential,Active,"3,825,000",1924,4.0,3.5,2821.0,"2,821Sq Ft","9,000 Sq. Ft.",,9,77,78.0,Yes,
146,CA,San-Mateo-County,BURLINGAME,1515 Columbus Ave,94010,Single Family Home,Active,"2,825,000",1928,3.0,2.0,2050.0,"2,050Sq Ft","6,100 Sq. Ft.",,9,47,44.0,Yes,"2,935,883"
147,CA,San-Mateo-County,PORTOLA VALLEY,Los Trancos Rd,94028,Single Family Home,Active,"6,995,000",1993,4.0,3.5,5040.0,"5,040Sq Ft",1 Acre,,8,14,19.0,Yes,"7,048,066"
148,CA,San-Mateo-County,WOODSIDE,636 Southdale Way,94062,Single Family Home,Active,"5,588,000",2008,3.0,5.5,5463.0,"5,463Sq Ft",0.78 Acres,,9,8,16.0,Yes,"5,653,531"
149,CA,San-Mateo-County,BELMONT,2009 Monroe Ave,94002,Single Family Home,Active,"2,698,828",1962,5.0,3.0,2410.0,"2,410Sq Ft","4,000 Sq. Ft.",,9,25,18.0,Yes,"2,723,652"
150,CA,San-Mateo-County,MENLO PARK,2140 Santa Cruz Ave Unit B302,94025,Condo,Active,"939,000",1978,2.0,2.0,1000.0,"1,000Sq Ft",,,8,46,91.0,Yes,"937,390"
151,CA,San-Mateo-County,SAN MATEO,1574 Parrott Dr,94402,Single Family Home,Active,"2,450,000",1953,4.0,2.5,1970.0,"1,970Sq Ft","8,000 Sq. Ft.",,8,29,18.0,Yes,"2,487,453"
152,CA,San-Mateo-County,REDWOOD CITY,327 G St,94063,Single Family Home,Active,"1,649,000",1951,3.0,2.0,1244.0,"1,244Sq Ft","5,876 Sq. Ft.",,9,65,81.0,Yes,"1,674,965"
153,CA,San-Mateo-County,REDWOOD CITY,925 Roosevelt Ave,94061,Duplex,Active,"1,498,000",1952,4.0,2.0,1971.0,"1,971Sq Ft","4,600 Sq. Ft.",,9,57,56.0,Yes,"1,501,798"
154,CA,San-Mateo-County,MOSS BEACH,0 Wave Ave,94038,Residential Lot,Active,"425,000",1952,,,5000.0,"5,000Sq Ft (Lot)","5,000 Sq. Ft.",,6,36,40.0,No,"423,154"
155,CA,San-Mateo-County,HALF MOON BAY,120 Coronado Ave,94019,Single Family Home,Active,"3,175,000",2007,4.0,3.0,2264.0,"2,264Sq Ft","4,400 Sq. Ft.",,6,34,46.0,Yes,"3,161,709"
156,CA,San-Mateo-County,MILLBRAE,1212 Hillcrest Blvd,94030,Single Family Home,Active,"2,280,000",1941,4.0,3.0,2423.0,"2,423Sq Ft","5,544 Sq. Ft.",,9,11,11.0,Yes,"2,378,539"
157,CA,San-Mateo-County,FOSTER CITY,401 Emerald Bay Ln,94404,Townhouse,Active,"1,198,000",1991,2.0,2.5,1470.0,"1,470Sq Ft",4.13 Acres,,7,67,73.0,Yes,"1,236,075"
158,CA,San-Mateo-County,PACIFICA,590 Ridgeway Dr,94044,Single Family Home,Active,"1,598,000",1957,3.0,2.0,1816.0,"1,816Sq Ft","6,120 Sq. Ft.",,7,29,12.0,Yes,"1,607,676"
159,CA,San-Mateo-County,MENLO PARK,1108 Henderson Ave,94025,Single Family Home,Active,"1,149,000",1954,3.0,1.0,1310.0,"1,310Sq Ft","4,720 Sq. Ft.",,7,59,74.0,Yes,"1,147,058"
160,CA,San-Mateo-County,REDWOOD CITY,2014 Hastings Shore Ln #212,94065,Condo,Active,"939,000",1995,2.0,2.0,1012.0,"1,012Sq Ft",,,9,61,79.0,Yes,"938,417"
161,CA,San-Mateo-County,FOSTER CITY,815 Sea Spray Ln #106,94404,Condo,Active,"1,029,888",1981,2.0,2.0,1500.0,"1,500Sq Ft","1,506 Sq. Ft.",,7,56,76.0,Yes,"1,034,123"
162,CA,San-Mateo-County,SAN MATEO,465 Fathom Dr #104,94404,Condo,Active,"828,000",1978,2.0,2.0,1250.0,"1,250Sq Ft",,,8,34,70.0,Yes,"828,771"
163,CA,San-Mateo-County,BURLINGAME,1472 Cortez Ave,94010,Single Family Home,Active,"2,698,000",1924,3.0,2.0,1996.0,"1,996Sq Ft","6,000 Sq. Ft.",,9,67,65.0,No,"2,836,383"
164,CA,San-Mateo-County,HILLSBOROUGH,5 Jewell Pl,94010,Single Family Home,Active,"4,888,000",1965,3.0,3.0,2890.0,"2,890Sq Ft",0.62 Acres,,9,1,2.0,Yes,"4,889,102"
165,CA,San-Mateo-County,WOODSIDE,444 Hillside Dr,94062,Single Family Home,Active,"3,295,000",1928,3.0,2.0,2465.0,"2,465Sq Ft",0.28 Acres,,9,14,15.0,No,"3,346,232"
166,CA,San-Mateo-County,East Palo Alto,2216 Clarke Ave,94303,Single Family Residential,Active,"4,200,000",1929,6.0,8.0,5920.0,"5,920Sq Ft","8,979 Sq. Ft.",,7,67,79.0,Yes,"4,161,459"
167,CA,San-Mateo-County,South San Francisco,436 Yellowstone Dr,94080,Single Family Residential,Active,"1,425,000",1959,3.0,2.0,1340.0,"1,340Sq Ft","5,880 Sq. Ft.",,6,11,11.0,Yes,"1,437,896"
168,CA,San-Mateo-County,HILLSBOROUGH,731 Newhall Rd,94010,Single Family Home,Active,"7,598,000",1945,5.0,4.5,3940.0,"3,940Sq Ft",0.40 Acres,,9,45,57.0,Yes,"7,596,827"
169,CA,San-Mateo-County,DALY CITY,56 Edgewood Ct,94014,Fourplex,Active,"2,225,000",1965,8.0,6.0,5640.0,"5,640Sq Ft","2,500 Sq. Ft.",,7,88,26.0,Yes,"2,150,321"
170,CA,San-Mateo-County,REDWOOD CITY,505-507 Sequoia Ave,94061,Single Family Home,Active,"2,495,000",1915,4.0,3.5,2326.0,"2,326Sq Ft","10,400 Sq. Ft.",,6,41,51.0,Yes,"2,581,326"
171,CA,San-Mateo-County,Redwood Shores,433 Cork Harbour Cir Unit B,94065,Condo,Active,"1,099,000",1985,3.0,2.0,1328.0,"1,328Sq Ft",,,9,44,75.0,No,"1,077,238"
172,CA,San-Mateo-County,PACIFICA,1425 Terra Nova Blvd,94044,Townhouse,Active,"625,000",1972,2.0,1.5,900.0,900Sq Ft,705 Sq. Ft.,,7,35,14.0,Yes,"641,515"
173,CA,San-Mateo-County,DALY CITY,147 Knowles Ave,94014,Single Family Home,Active,"998,000",1906,3.0,2.0,1250.0,"1,250Sq Ft","2,500 Sq. Ft.",,7,91,40.0,Yes,"1,007,434"
174,CA,San-Mateo-County,Daly City,882 King Dr,94015,Single Family Residential,Active,"1,349,900",1960,4.0,2.0,1910.0,"1,910Sq Ft","3,536 Sq. Ft.",,7,60,32.0,Yes,"1,447,110"
175,CA,San-Mateo-County,MILLBRAE,88 S Broadway #3101,94030,Condo,Active,"1,198,000",2007,2.0,2.0,1381.0,"1,381Sq Ft",,,9,93,72.0,No,"1,190,142"
176,CA,San-Mateo-County,SAN MATEO,626 Mariners Island Blvd #205,94404,Condo,Active,"618,888",1968,1.0,1.0,726.0,726Sq Ft,,,8,55,73.0,Yes,"624,036"
177,CA,San-Mateo-County,HILLSBOROUGH,1095 Macadamia Dr,94010,Single Family Home,Active,"6,495,000",1985,5.0,4.5,5165.0,"5,165Sq Ft",0.56 Acres,,9,11,8.0,Yes,"6,501,542"
178,CA,San-Mateo-County,SAN MATEO,3401 Shasta Dr,94403,Single Family Home,Active,"1,849,998",1970,3.0,2.0,1830.0,"1,830Sq Ft","9,450 Sq. Ft.",,7,40,17.0,Yes,"1,854,966"
179,CA,San-Mateo-County,MOSS BEACH,90 Madrone Ave,94038,Residential Lot,Active,"799,000",1970,,,5000.0,"5,000Sq Ft (Lot)","5,000 Sq. Ft.",,6,17,12.0,No,"788,485"
180,CA,San-Mateo-County,SAN BRUNO,162-164 Oxford Ln,94066,Duplex,Active,"1,845,000",1966,6.0,4.0,4090.0,"4,090Sq Ft","2,805 Sq. Ft.",,7,15,31.0,Yes,
181,CA,San-Mateo-County,FOSTER CITY,2203 Admiralty Ln,94404,Condo,Active,"950,000",1965,3.0,2.5,1505.0,"1,505Sq Ft",,,8,57,50.0,Yes,"961,673"
182,CA,San-Mateo-County,San Bruno,282 Carlton Ave,94066,Single Family Residential,Active,"1,090,000",1926,2.0,1.0,1020.0,"1,020Sq Ft","2,000 Sq. Ft.",,6,94,61.0,No,"1,083,042"
183,CA,San-Mateo-County,PORTOLA VALLEY,15 Sandstone St,94028,Single Family Home,Active,"3,295,000",1985,3.0,2.5,2997.0,"2,997Sq Ft",0.53 Acres,,8,16,11.0,Yes,"3,290,406"
184,CA,San-Mateo-County,SAN CARLOS,1574 Gover Ln,94070,Single Family Home,Active,"2,585,000",1951,4.0,2.5,1756.0,"1,756Sq Ft","5,650 Sq. Ft.",,9,77,61.0,Yes,
185,CA,San-Mateo-County,HALF MOON BAY,2161 Saint Andrews Rd,94019,Single Family Home,Active,"1,995,000",1977,4.0,3.0,3190.0,"3,190Sq Ft",0.31 Acres,,6,13,58.0,Yes,"2,033,726"
186,CA,San-Mateo-County,SAN MATEO,845 N Humboldt St #410,94401,Condo,Active,"570,000",1965,1.0,1.0,693.0,693Sq Ft,,,7,78,68.0,Yes,"574,200"
187,CA,San-Mateo-County,San Mateo,1685 S Norfolk St,94403,Single Family Residence,Active,"1,999,999",1954,5.0,4.0,1602.0,"1,602Sq Ft","5,000 Sq. Ft.",,8,64,67.0,No,"2,008,367"
188,CA,San-Mateo-County,Burlingame,16 Lorton #2,94010,Townhouse,New,"1,295,000",1982,2.0,2.5,1400.0,"1,400Sq Ft","7,500 Sq. Ft.",,9,93,77.0,Yes,"1,350,310"
189,CA,San-Mateo-County,REDWOOD CITY,227 Park St,94061,Farm/Ranch,Active,"1,199,000",1940,2.0,1.0,860.0,860Sq Ft,"6,000 Sq. Ft.",,6,79,75.0,Yes,
190,CA,San-Mateo-County,BURLINGAME,113 Alturas Dr,94010,Single Family Home,Active,"2,698,000",1949,4.0,3.0,2110.0,"2,110Sq Ft",0.25 Acres,,9,14,13.0,Yes,"2,720,649"
191,CA,San-Mateo-County,ATHERTON,33 Emilie Ave,94027,Single Family Home,Active,"19,988,000",2014,7.0,9.0,9794.0,"9,794Sq Ft",0.85 Acres,,8,39,71.0,Yes,
192,CA,San-Mateo-County,SAN BRUNO,6257 Shelter Creek Ln,94066,Condo,Active,"410,000",1972,,1.0,490.0,490Sq Ft,,,7,45,18.0,No,"409,501"
193,CA,San-Mateo-County,MENLO PARK,307 Concord Dr,94025,Single Family Home,Active,"2,900,000",1948,5.0,3.0,2270.0,"2,270Sq Ft","5,720 Sq. Ft.",,8,67,88.0,Yes,"2,980,225"
194,CA,San-Mateo-County,Daly City,115 Crape Ct,94014,Single Family Residential,New,"1,784,750",2022,4.0,3.5,2853.0,"2,853Sq Ft","2,450 Sq. Ft.",,7,56,29.0,Yes,
195,CA,San-Mateo-County,FOSTER CITY,1032 Sanderling St,94404,Single Family Home,Active,"1,798,000",1965,4.0,3.0,2450.0,"2,450Sq Ft","5,700 Sq. Ft.",,7,38,68.0,Yes,"1,841,263"
196,CA,San-Mateo-County,South San Francisco,3721 Carter Dr #1306,94080,Condo,Active,"829,000",2004,2.0,2.0,1140.0,"1,140Sq Ft",1.54 Acres,,7,60,31.0,No,"836,755"
197,CA,San-Mateo-County,MILLBRAE,88 S Broadway #1103,94030,Condo,Active,"1,099,000",2007,2.0,2.0,1245.0,"1,245Sq Ft",,,9,93,72.0,Yes,"1,093,096"
198,CA,San-Mateo-County,FOSTER CITY,153 Beach Park Blvd,94404,Single Family Home,Active,"1,898,800",1969,4.0,2.5,2000.0,"2,000Sq Ft","5,700 Sq. Ft.",,9,48,77.0,Yes,"1,894,512"
199,CA,San-Mateo-County,DALY CITY,560 Lisbon St,94014,5+ Units,Active,"2,888,888",1971,13.0,8.0,10348.0,"10,348Sq Ft","5,000 Sq. Ft.",,7,81,48.0,Yes,
200,CA,San-Mateo-County,HALF MOON BAY,104 Carnoustie Dr,94019,Single Family Home,Active,"2,575,000",2013,4.0,3.0,3220.0,"3,220Sq Ft","7,296 Sq. Ft.",,6,6,57.0,Yes,
201,CA,San-Mateo-County,SAN MATEO,1 Baldwin Ave #219,94401,Condo,Active,"298,000",1988,1.0,1.0,1000.0,"1,000Sq Ft",,,7,95,69.0,Yes,"298,062"
202,CA,San-Mateo-County,Redwood Shores,701 Baltic Cir #717,94065,Condo,Active,"1,450,000",1996,3.0,2.5,1567.0,"1,567Sq Ft",,,9,15,71.0,Yes,"1,426,058"
203,CA,San-Mateo-County,SAN CARLOS,132 Winding Way,94070,Single Family Home,Active,"1,988,000",1947,3.0,1.0,1845.0,"1,845Sq Ft","5,073 Sq. Ft.",,9,22,12.0,No,"1,990,872"
204,CA,San-Mateo-County,SAN MATEO,128 N El Camino Real #210,94401,Condo,Contingent,"999,000",1994,2.0,2.5,1298.0,"1,298Sq Ft",,,7,90,70.0,Yes,"988,324"
205,CA,San-Mateo-County,EL GRANADA,454 Sevilla Ave,94018,Single Family Home,Active,"2,460,000",2003,3.0,2.5,2693.0,"2,693Sq Ft","5,824 Sq. Ft.",,6,36,17.0,Yes,"2,449,858"
206,CA,San-Mateo-County,MILLBRAE,849 Tioga Dr,94030,Single Family Home,Active,"2,295,000",1965,4.0,2.0,2120.0,"2,120Sq Ft","9,100 Sq. Ft.",,9,28,12.0,Yes,"2,367,564"
207,CA,San-Mateo-County,Woodside,4 Fremont Way,94062,Single Family Residential,Active,"1,595,000",1935,3.0,2.0,1870.0,"1,870Sq Ft",0.52 Acres,,8,21,17.0,No,"1,645,433"
208,CA,San-Mateo-County,HILLSBOROUGH,975 Hillsborough Blvd,94010,Single Family Home,Active,"6,850,000",1959,3.0,2.5,2735.0,"2,735Sq Ft",0.47 Acres,,9,52,54.0,Yes,"6,845,628"
209,CA,San-Mateo-County,WOODSIDE,1307 Portola Rd,94062,Single Family Home,Active,"3,988,000",1950,4.0,3.0,3013.0,"3,013Sq Ft",2.01 Acres,,8,6,23.0,Yes,"4,137,238"
210,CA,San-Mateo-County,SAN MATEO,902 Peninsula Ave #101,94401,Condo,Active,"750,000",1965,2.0,1.0,825.0,825Sq Ft,,,7,81,67.0,Yes,"750,147"
211,CA,San-Mateo-County,BURLINGAME,1417 Cabrillo Ave,94010,Single Family Home,Active,"4,485,000",2009,4.0,4.5,2970.0,"2,970Sq Ft","6,000 Sq. Ft.",,9,70,54.0,Yes,"4,521,663"
212,CA,San-Mateo-County,SAN MATEO,519 Sylvan Ave,94403,Single Family Home,Active,"2,850,888",1941,4.0,4.0,2382.0,"2,382Sq Ft","5,550 Sq. Ft.",,7,56,52.0,Yes,"2,756,198"
213,CA,San-Mateo-County,SAN MATEO,601 Laurel Ave #309,94401,Condo,Contingent,"418,000",1992,1.0,1.0,880.0,880Sq Ft,,,8,98,84.0,Yes,"416,242"
214,CA,San-Mateo-County,REDWOOD CITY,821 Shepard Way,94062,Single Family Home,Active,"2,995,000",1969,4.0,3.0,2680.0,"2,680Sq Ft","8,000 Sq. Ft.",,8,30,43.0,Yes,"3,042,553"
215,CA,San-Mateo-County,BURLINGAME,1416 Edgehill Dr,94010,Single Family Home,Active,"2,498,000",1917,4.0,2.5,2950.0,"2,950Sq Ft","5,904 Sq. Ft.",,9,81,80.0,Yes,"2,512,390"
216,CA,San-Mateo-County,Daly City,196 Westmoor Ave,94015,Single Family Residential,Active,"1,295,000",1956,3.0,2.0,1470.0,"1,470Sq Ft","3,300 Sq. Ft.",,7,77,54.0,Yes,
217,CA,San-Mateo-County,HALF MOON BAY,208 Kelly Ave,94019,Single Family Home,Active,"2,400,000",2005,4.0,3.5,3192.0,"3,192Sq Ft","7,500 Sq. Ft.",,6,51,75.0,Yes,"2,392,838"
218,CA,San-Mateo-County,BURLINGAME,1304 Mills Ave,94010,Single Family Home,Active,"5,249,000",2022,5.0,4.5,2992.0,"2,992Sq Ft","6,000 Sq. Ft.",,9,66,78.0,Yes,"5,205,203"
219,CA,San-Mateo-County,BELMONT,2411 Buena Vista Ave,94002,Single Family Home,Active,"2,398,000",1938,4.0,2.0,2220.0,"2,220Sq Ft","8,400 Sq. Ft.",,9,22,27.0,Yes,"2,460,498"
220,CA,San-Mateo-County,HILLSBOROUGH,18 Farm Ln,94010,Single Family Home,Active,"14,500,000",1980,4.0,5.5,5840.0,"5,840Sq Ft",1.62 Acres,,9,1,5.0,Yes,"14,398,087"
221,CA,San-Mateo-County,REDWOOD CITY,3852 Jefferson Ave,94062,Single Family Home,Active,"2,349,000",1985,3.0,2.5,2510.0,"2,510Sq Ft","7,564 Sq. Ft.",,8,30,43.0,Yes,
222,CA,San-Mateo-County,BURLINGAME,715 Burlingame Ave,94010,Single Family Home,Active,"2,895,000",1937,4.0,2.0,2700.0,"2,700Sq Ft","5,000 Sq. Ft.",,9,89,77.0,Yes,"2,891,745"
223,CA,San-Mateo-County,REDWOOD CITY,948 Fulton St,94061,Single Family Home,Active,"1,590,000",1908,3.0,2.0,1622.0,"1,622Sq Ft","5,928 Sq. Ft.",,9,73,64.0,No,"1,591,345"
224,CA,San-Mateo-County,BURLINGAME,8 Mariposa Ct,94010,Single Family Home,Active,"3,299,950",1964,4.0,2.0,2135.0,"2,135Sq Ft",0.27 Acres,,9,10,15.0,Yes,"3,338,577"
225,CA,San-Mateo-County,San Bruno,1234 Shelter Creek Ln,94066,Condo,Active,"415,000",1972,,1.0,490.0,490Sq Ft,38.56 Acres,,7,45,18.0,No,"414,667"
226,CA,San-Mateo-County,South San Francisco,200 Linden Ave #719,94080,Condo,Active,"995,000",1972,2.0,2.0,1089.0,"1,089Sq Ft",,,5,96,72.0,Yes,"977,649"
227,CA,San-Mateo-County,SAN MATEO,1006 College Ave,94401,Single Family Home,Active,"1,649,888",1939,3.0,3.0,1786.0,"1,786Sq Ft","5,000 Sq. Ft.",,7,71,60.0,Yes,"1,667,399"
228,CA,San-Mateo-County,REDWOOD CITY,991 Round Hill Rd,94061,Single Family Home,Active,"2,600,000",1957,5.0,2.0,2490.0,"2,490Sq Ft",0.25 Acres,,8,18,31.0,Yes,"2,617,153"
229,CA,San-Mateo-County,Colma,460 E St,94014,Multi-Family (2-4 Unit),Active,"1,450,000",1902,4.0,3.0,2700.0,"2,700Sq Ft","6,700 Sq. Ft.",,7,76,43.0,Yes,"1,440,219"
230,CA,San-Mateo-County,SAN CARLOS,22 Del Rey Ct,94070,Single Family Home,Active,"2,870,000",1957,4.0,3.0,2144.0,"2,144Sq Ft","6,800 Sq. Ft.",,9,58,23.0,Yes,
231,CA,San-Mateo-County,Belmont,300 Davey Glen Rd #3925,94002,Condo,Active,"899,000",1965,2.0,2.0,1056.0,"1,056Sq Ft","1,430 Sq. Ft.",,9,76,41.0,Yes,"897,835"
232,CA,San-Mateo-County,Daly City,65 Alexander Ave,94014,Single Family Residential,Active,"1,398,000",1927,4.0,3.0,1670.0,"1,670Sq Ft","2,500 Sq. Ft.",,7,76,26.0,Yes,"1,412,453"
233,CA,San-Mateo-County,SAN CARLOS,166 Fairmont Ave,94070,Single Family Home,Active,"2,495,000",1941,3.0,2.0,1650.0,"1,650Sq Ft","5,550 Sq. Ft.",,9,60,54.0,Yes,"2,521,507"
234,CA,San-Mateo-County,Burlingame,1104 Oxford Rd,94010,Single Family Residential,Active,"2,388,000",1960,3.0,2.0,1810.0,"1,810Sq Ft","6,000 Sq. Ft.",,9,68,76.0,Yes,"2,459,740"
235,CA,San-Mateo-County,SAN MATEO,488 Fathom Dr,94404,Single Family Home,Active,"1,988,000",1968,4.0,3.0,1880.0,"1,880Sq Ft","2,350 Sq. Ft.",,8,33,70.0,Yes,"1,976,544"
236,CA,San-Mateo-County,Daly City,334 Bellevue Ave,94014-1306,Single Family Residential,Active,"1,100,000",1954,3.0,2.0,1170.0,"1,170Sq Ft","1,375 Sq. Ft.",,7,76,26.0,Yes,"1,138,995"
237,CA,San-Mateo-County,FOSTER CITY,248 Puffin Ct,94404,Single Family Home,Active,"2,589,000",1965,4.0,2.5,2300.0,"2,300Sq Ft","6,175 Sq. Ft.",,7,32,64.0,Yes,"2,724,325"
238,CA,San-Mateo-County,DALY CITY,Philip Dr #101,94015,Condo,Active,"775,000",1975,3.0,2.0,1242.0,"1,242Sq Ft",,,7,61,21.0,Yes,"775,665"
239,CA,San-Mateo-County,MENLO PARK,1380 N Lemon Ave,94025,Single Family Home,Active,"4,495,000",1957,5.0,3.0,2540.0,"2,540Sq Ft","10,080 Sq. Ft.",,9,37,76.0,Yes,"4,510,320"
240,CA,San-Mateo-County,Burlingame,5 El Quanito Way,94010,Single Family Residential,Active,"2,498,000",1959,4.0,4.0,2200.0,"2,200Sq Ft",0.39 Acres,,9,16,7.0,Yes,"2,563,376"
241,CA,San-Mateo-County,SAN BRUNO,2120 Valleywood Dr,94066,Single Family Home,Active,"1,388,000",1956,3.0,2.0,1140.0,"1,140Sq Ft","4,950 Sq. Ft.",,6,24,7.0,Yes,
242,CA,San-Mateo-County,DALY CITY,693 Southgate Ave,94015,Single Family Home,Active,"1,299,950",1954,4.0,2.0,2010.0,"2,010Sq Ft","3,400 Sq. Ft.",,7,52,34.0,Yes,"1,352,945"
243,CA,San-Mateo-County,REDWOOD CITY,8 Odessa Ct,94063,Single Family Home,Active,"1,688,888",1947,4.0,3.0,1913.0,"1,913Sq Ft","6,000 Sq. Ft.",,6,64,63.0,Yes,"1,943,079"
244,CA,San-Mateo-County,PACIFICA,995 Crespi Dr,94044,Single Family Home,Active,"1,799,000",1954,4.0,2.5,2040.0,"2,040Sq Ft","6,715 Sq. Ft.",,7,45,14.0,Yes,"1,850,636"
245,CA,San-Mateo-County,East Palo Alto,820 Weeks St,94303,Single Family Residential,New,"1,279,888",1926,4.0,2.0,2113.0,"2,113Sq Ft","6,840 Sq. Ft.",,7,74,79.0,Yes,"1,287,576"
246,CA,San-Mateo-County,BRISBANE,737 San Bruno Ave #4,94005,Condo,Active,"825,000",1984,2.0,1.5,992.0,992Sq Ft,,,7,63,39.0,Yes,"824,374"
247,CA,San-Mateo-County,SAN CARLOS,1022 Alameda de las Pulgas,94070,Single Family Home,Active,"2,650,000",1952,4.0,2.0,1849.0,"1,849Sq Ft","6,144 Sq. Ft.",,9,21,35.0,Yes,"2,663,400"
248,CA,San-Mateo-County,DALY CITY,40 Goethe St,94014,Triplex,Active,"2,190,000",1991,8.0,6.5,6720.0,"6,720Sq Ft","4,100 Sq. Ft.",,7,88,55.0,Yes,"2,088,694"
249,CA,San-Mateo-County,REDWOOD CITY,57 Agua Vista Ct,94062,Single Family Home,Active,"3,295,000",1986,3.0,2.0,1743.0,"1,743Sq Ft","10,400 Sq. Ft.",,8,12,7.0,No,"3,340,214"
250,CA,San-Mateo-County,SAN MATEO,1456 Tarrytown St,94402,Single Family Home,Active,"3,388,000",1959,5.0,3.0,2371.0,"2,371Sq Ft","10,275 Sq. Ft.",,8,3,23.0,Yes,"3,378,213"
251,CA,San-Mateo-County,San Mateo,287 Waters Park Cir,94403,Condo,New,"1,469,990",2022,2.0,2.0,1636.0,"1,636Sq Ft",,,7,42,71.0,Yes,"1,458,636"
252,CA,San-Mateo-County,SAN MATEO,1 Baldwin Ave #718,94401,Condo,Active,"295,000",1988,1.0,1.0,930.0,930Sq Ft,,,7,95,69.0,Yes,"295,242"
253,CA,San-Mateo-County,FOSTER CITY,1062 Eagle Ln,94404,Single Family Home,Active,"1,100,000",1971,2.0,1.5,980.0,980Sq Ft,"1,955 Sq. Ft.",,7,40,68.0,Yes,"1,121,959"
