State,County,City,Street,Zipcode,Property_Type,Status,Price,Year_Built,Beds,Bath,Sqft,Lot Area,HOA Due,School_rating,WalkScore,Bike_Score,Garage_availability,Redfin_estimate
Ca,Contra-costa-county,Concord,1739 agadir ct,94518,Single family residential,Active,985000.0,1960,5.0,3.0,1813.0,7252.0,0.0,4,17,36.0,Yes,991501.0
Ca,Contra-costa-county,Antioch,5475 alvar loop,94531,Single family residential,New,800000.0,2020,4.0,3.0,2339.0,4001.0,162.0,9,45,49.0,Yes,812163.0
Ca,Contra-costa-county,Walnut creek,1127 calder ln,94598,Single family residential,Active,1895000.0,1983,4.0,3.0,2915.0,7500.0,0.0,9,33,33.0,Yes,1906822.0
Ca,Contra-costa-county,Discovery bay,4093 s anchor ct,94505,Single family residential,New,699900.0,1997,4.0,2.5,1856.0,4890.0,0.0,7,16,31.0,Yes,702229.0
Ca,Contra-costa-county,Brentwood,627 ray ct,94513,Single family residential,Active,874900.0,2014,4.0,3.0,3008.0,7297.0,0.0,7,19,56.0,Yes,881126.0
Ca,Contra-costa-county,Antioch,2833 stamm dr,94509,Single family residential,New,525000.0,1952,3.0,2.0,1780.0,5336.0,0.0,3,48,17.0,Yes,525920.0
Ca,Contra-costa-county,Pittsburg,1734 bridlewood dr,94565,Single family residential,Active,820000.0,2003,5.0,3.0,3643.0,6925.0,0.0,4,29,15.0,Yes,833171.0
Ca,Contra-costa-county,San ramon,1044 canyon hills rd,94582,Single family residential,New,1748000.0,1986,3.0,3.0,2510.0,6930.0,201.0,9,25,32.0,Yes,1739607.0
Ca,Contra-costa-county,Oakley,4651 winchester dr,94561,Single family residential,Price change,869900.0,2002,6.0,4.0,3402.0,9199.0,0.0,7,17,43.0,Yes,878449.0
Ca,Contra-costa-county,Pleasant hill,116 hardy cir,94523,Single family residential,Active,1460000.0,1947,3.0,2.5,1638.0,12632.4,0.0,8,24,60.0,Yes,1461766.0
Ca,Contra-costa-county,Brentwood,508 encore way,94513,Single family residential,Active,624988.0,2002,2.0,2.0,1598.0,4844.0,155.0,9,22,52.0,Yes,628739.0
Ca,Contra-costa-county,Brentwood,752 campanello way,94513,Single family residential,Active,895000.0,2000,4.0,3.0,2748.0,8000.0,0.0,7,23,60.0,Yes,901284.0
Ca,Contra-costa-county,Walnut creek,2110 oak grove rd,94598,Single family residential,Active,1195000.0,1975,3.0,2.0,1288.0,8400.0,0.0,9,76,74.0,Yes,1206073.0
Ca,Contra-costa-county,Discovery bay,4945 north pt,94505,Single family residential,Active,998800.0,1980,3.0,2.0,2021.0,7200.0,0.0,7,40,36.0,Yes,1001998.0
Ca,Contra-costa-county,Danville,3649 deer trail dr,94506,Single family residential,New,2599800.0,1989,5.0,3.0,4022.0,7150.0,189.0,9,0,3.0,Yes,2678424.0
Ca,Contra-costa-county,Walnut creek,1251 homestead ave #143,94598,Condo,New,548000.0,1970,2.0,2.0,944.0,7150.0,364.0,9,51,64.0,Yes,549224.0
Ca,Contra-costa-county,Walnut creek,1246 walker ave #305,94596,Condo,New,359000.0,1971,1.0,1.0,490.0,7150.0,422.0,9,87,76.0,Yes,359425.0
Ca,Contra-costa-county,Concord,5555 michigan blvd,94521,Single family residential,Active,765000.0,1960,3.0,1.0,1018.0,7000.0,0.0,8,54,36.0,Yes,767437.0
Ca,Contra-costa-county,Richmond,3106 moyers rd,94806,Single family residential,New,524950.0,1955,4.0,2.0,1165.0,6000.0,0.0,4,26,21.0,Yes,530050.0
Ca,Contra-costa-county,Moraga,144 ascot ct #3,94556,Condo,New,509950.0,1971,2.0,2.0,945.0,6000.0,520.0,9,23,39.0,Yes,513140.0
Ca,Contra-costa-county,Danville,926 richard ln,94526,Single family residential,New,2008888.0,1985,4.0,3.0,2689.0,15245.999999999998,0.0,9,25,23.0,Yes,2001499.0
Ca,Contra-costa-county,Walnut creek,300 fenway dr,94598,Single family residential,Active,1749000.0,1960,4.0,2.0,2504.0,13939.2,0.0,9,49,86.0,Yes,1834427.0
Ca,Contra-costa-county,Moraga,264 sandringham dr,94556,Single family residential,Active,1699000.0,1989,3.0,2.5,1901.0,13939.2,0.0,9,45,35.0,Yes,1745029.0
Ca,Contra-costa-county,Lafayette,3272 marlene dr,94549-4724,Condo,New,779000.0,1972,3.0,1.5,1160.0,13939.2,495.0,9,54,49.0,Yes,792686.0
Ca,Contra-costa-county,Pittsburg,49 manville ave,94565,Single family residential,New,469000.0,1941,2.0,1.0,922.0,5000.0,0.0,4,83,52.0,Yes,473793.0
Ca,Contra-costa-county,Walnut creek,502 chives way,94595,Condo,Active,1178000.0,2018,3.0,2.5,1610.0,7997.0,226.0,9,44,15.0,Yes,0.0
Ca,Contra-costa-county,Oakley,497 vinewood dr,94561-2254,Single family residential,New,650000.0,1986,3.0,3.0,1940.0,10287.0,0.0,6,28,53.0,Yes,651220.0
Ca,Contra-costa-county,Bay point,111 maureen cir,94565,Mobile/manufactured home,Active,334655.0,1986,3.0,2.0,1512.0,10287.0,0.0,5,10,48.0,No,334298.0
Ca,Contra-costa-county,Oakley,50 fuschia ct,94561,Single family residential,Active,715000.0,2022,4.0,3.0,2099.0,6244.0,0.0,6,41,54.0,Yes,712749.0
Ca,Contra-costa-county,Moraga,137 tharp dr,94556,Single family residential,New,1946000.0,1964,4.0,2.0,1857.0,10500.0,0.0,9,3,20.0,Yes,1944337.0
Ca,Contra-costa-county,Richmond,5104 cypress ave,94804,Single family residential,Active,749000.0,1962,4.0,2.0,1735.0,4410.0,0.0,5,75,77.0,Yes,751105.0
Ca,Contra-costa-county,El cerrito,444 richmond st,94530,Single family residential,Active,1195000.0,2019,4.0,3.0,1300.0,3700.0,0.0,5,92,92.0,Yes,0.0
Ca,Contra-costa-county,Crockett,725 edwards st,94525,Single family residential,New,699000.0,1910,3.0,2.0,2043.0,5000.0,0.0,6,42,18.0,Yes,0.0
Ca,Contra-costa-county,Antioch,2416 shadow ln #76,94509,Condo,Active,255000.0,1979,1.0,1.0,635.0,701.0,440.0,3,53,56.0,No,255318.0
Ca,Contra-costa-county,Clayton,1045 pebble beach dr,94517,Single family residential,Active,1799900.0,1998,5.0,4.5,4018.0,11325.6,0.0,8,6,2.0,Yes,1811626.0
Ca,Contra-costa-county,Concord,3641 clayton rd #9,94521,Condo,Active,395000.0,1981,2.0,1.0,800.0,11325.6,350.0,6,74,43.0,Yes,396365.0
Ca,Contra-costa-county,Antioch,3210 westbourne dr,94509,Single family residential,New,599950.0,1977,3.0,2.0,1434.0,6936.0,0.0,3,36,40.0,Yes,603089.0
Ca,Contra-costa-county,Richmond,1606 mariposa st,94804,Single family residential,Active,599000.0,1947,2.0,1.0,1120.0,3750.0,0.0,5,75,51.0,Yes,659261.0
Ca,Contra-costa-county,Pittsburg,2214 westgate dr,94565,Single family residential,New,599000.0,1980,3.0,2.5,1621.0,3848.0,130.0,4,80,65.0,Yes,593502.0
Ca,Contra-costa-county,El cerrito,10300 san pablo ave #405,94530,Condo,Active,699000.0,2021,2.0,1.5,882.0,3848.0,518.0,5,93,90.0,No,698400.0
Ca,Contra-costa-county,San ramon,148 e ridge dr,94582,Condo,New,639000.0,1988,2.0,1.0,985.0,985.0,389.0,9,16,22.0,No,649342.0
Ca,Contra-costa-county,Concord,1763 woodcrest dr,94521,Single family residential,Active,1099888.0,1965,4.0,3.0,1840.0,8000.0,0.0,6,41,51.0,Yes,1100601.0
Ca,Contra-costa-county,Brentwood,1624 regent dr,94513,Single family residential,Active,524950.0,2001,2.0,2.0,1048.0,4921.0,145.0,9,7,40.0,Yes,532801.0
Ca,Contra-costa-county,Martinez,4103 cabrilho dr,94553,Single family residential,Active,525000.0,1966,3.0,1.5,952.0,4980.0,0.0,7,6,16.0,Yes,524834.0
Ca,Contra-costa-county,San ramon,160 eastridge dr,94582,Condo,New,499000.0,1988,1.0,1.0,730.0,730.0,389.0,9,16,22.0,No,498642.0
Ca,Contra-costa-county,Richmond,94 shoreline ct,94804,Condo,Active-reo,369900.0,1990,1.0,1.0,549.0,2125.0,500.0,4,24,61.0,Yes,368580.0
Ca,Contra-costa-county,Pinole,870 sunnyview dr,94564,Single family residential,Active-reo,699000.0,1954,3.0,1.0,913.0,6600.0,0.0,5,61,26.0,Yes,715394.0
Ca,Contra-costa-county,Pittsburg,3210 cortina dr,94565,Single family residential,Active,965630.0,2022,5.0,4.0,2806.0,6814.0,0.0,4,2,1.0,Yes,969192.0
Ca,Contra-costa-county,Antioch,605 bluerock dr,94509,Single family residential,Active,689000.0,1986,4.0,2.5,2152.0,6120.0,0.0,5,22,28.0,Yes,702405.0
Ca,Contra-costa-county,El cerrito,7701 errol dr,94530,Single family residential,New,1399888.0,1954,3.0,2.0,1674.0,6960.0,0.0,5,43,32.0,Yes,0.0
Ca,Contra-costa-county,Martinez,2437 alhambra ave,94553,Single family residential,Active,579000.0,1927,2.0,1.0,1056.0,4050.0,0.0,7,59,27.0,Yes,586173.0
Ca,Contra-costa-county,Discovery bay,636 mystic ct,94505,Single family residential,New,729000.0,2007,3.0,3.0,2297.0,5267.0,175.0,7,5,38.0,Yes,732760.0
Ca,Contra-costa-county,Dublin,7367 diamond mountain rd,94568,Single family residential,New,2549888.0,2017,4.0,4.0,3627.0,4790.0,232.0,9,1,18.0,Yes,2562855.0
Ca,Contra-costa-county,Hercules,333 n wildwood,94547,Townhouse,New,575000.0,1988,3.0,2.5,1413.0,1124.0,500.0,7,34,33.0,Yes,586561.0
Ca,Contra-costa-county,Pinole,1789 sarah dr,94564,Single family residential,Active,749000.0,1961,3.0,2.0,1240.0,6299.0,0.0,5,65,29.0,Yes,761869.0
Ca,Contra-costa-county,Clayton,138 mt everest ct,94517,Single family residential,New,998000.0,1977,5.0,2.5,2694.0,13068.0,67.0,9,6,3.0,Yes,1015633.0
Ca,Contra-costa-county,Moraga,22 lance ct,94556,Single family residential,New,2075000.0,1961,4.0,2.5,2720.0,10640.0,0.0,9,29,47.0,Yes,2114925.0
Ca,Contra-costa-county,Pittsburg,9 mill springs ct,94565,Single family residential,Active,765000.0,2004,4.0,2.0,2241.0,6703.0,0.0,4,30,12.0,Yes,770029.0
Ca,Contra-costa-county,Moraga,92 warfield dr,94556,Single family residential,Active,2050000.0,1966,5.0,3.0,2527.0,16988.4,0.0,9,7,3.0,Yes,2090899.0
Ca,Contra-costa-county,Rodeo,10 london ln,94572,Single family residential,New,974000.0,2022,3.0,2.5,2031.0,4850.0,0.0,0,4,8.0,Yes,0.0
Ca,Contra-costa-county,Antioch,1212 oak haven way,94531,Single family residential,Active,759000.0,2000,4.0,2.5,2369.0,8905.0,0.0,5,7,1.0,Yes,765321.0
Ca,Contra-costa-county,Antioch,4600 goldcrest way,94531,Single family residential,Active,550000.0,1988,3.0,2.0,1310.0,5658.0,0.0,5,35,57.0,Yes,553578.0
Ca,Contra-costa-county,El cerrito,2441 mira vista dr,94530,Single family residential,Active,1195000.0,1956,3.0,2.0,2117.0,7015.0,0.0,5,58,33.0,Yes,1353656.0
Ca,Contra-costa-county,Pittsburg,1202 jewett ave,94565,Single family residential,Active,575000.0,1969,4.0,2.0,1554.0,7000.0,0.0,4,57,39.0,Yes,577888.0
Ca,Contra-costa-county,Oakley,5 geneseo #5,94561,Mobile/manufactured home,Active,225000.0,1969,2.0,2.0,882.0,7000.0,0.0,5,66,45.0,No,223404.0
Ca,Contra-costa-county,Discovery bay,5633 drakes dr,94505,Single family residential,Active,1575000.0,1988,3.0,2.5,2930.0,7200.0,0.0,7,13,36.0,Yes,1578635.0
Ca,Contra-costa-county,Discovery bay,2380 wayfarer dr,94505,Single family residential,New,639500.0,1990,2.0,2.0,1632.0,8100.0,135.0,7,3,32.0,Yes,640261.0
Ca,Contra-costa-county,Pleasant hill,10 wood creek pl,94523,Single family residential,New,1498000.0,1990,4.0,2.5,2220.0,13503.6,0.0,8,46,67.0,Yes,1576952.0
Ca,Contra-costa-county,Concord,3214 david ct,94519,Single family residential,Active,775000.0,1950,3.0,1.0,1188.0,11761.2,0.0,5,67,76.0,Yes,779279.0
Ca,Contra-costa-county,Concord,2831 minert rd,94518,Single family residential,New,1079000.0,1967,4.0,2.0,1694.0,6000.0,0.0,5,36,48.0,Yes,1083391.0
Ca,Contra-costa-county,Lafayette,630 francis dr,94549,Single family residential,Active,1395000.0,1967,4.0,2.0,2180.0,11325.6,0.0,7,11,10.0,Yes,1402323.0
Ca,Contra-costa-county,Brentwood,1203 landover ct,94513,Single family residential,Price change,839900.0,2001,4.0,3.5,3178.0,7700.0,0.0,9,24,43.0,Yes,870582.0
Ca,Contra-costa-county,Richmond,3640 black feather dr,94803,Single family residential,Active,849000.0,1982,3.0,2.0,1488.0,9000.0,0.0,4,5,5.0,Yes,873450.0
Ca,Contra-costa-county,Brentwood,2532 winged foot rd,94513,Single family residential,New,908000.0,2005,4.0,2.5,2849.0,8647.0,0.0,9,1,0.0,Yes,915693.0
Ca,Contra-costa-county,San ramon,788 via palermo,94583,Single family residential,New,2349000.0,2018,4.0,3.0,3059.0,5000.0,175.0,9,24,9.0,Yes,2369864.0
Ca,Contra-costa-county,San ramon,7525 imperata ln,94582,Townhouse,Active,1199888.0,2000,3.0,2.5,1419.0,1980.0,277.0,8,21,26.0,Yes,1203362.0
Ca,Contra-costa-county,Danville,321 mashona ct,94506,Single family residential,New,1848000.0,2014,4.0,2.5,2509.0,7134.0,125.0,9,6,17.0,Yes,1850251.0
Ca,Contra-costa-county,Antioch,5132 carriage way,94531,Single family residential,New,690000.0,1990,4.0,3.0,2485.0,8715.0,0.0,5,7,19.0,Yes,691302.0
Ca,Contra-costa-county,Rodeo,91 bonita pl,94572,Single family residential,New,688888.0,1979,4.0,2.0,1405.0,6348.0,42.0,6,46,28.0,Yes,693119.0
Ca,Contra-costa-county,Orinda,40 camino don miguel,94563,Single family residential,New,1800000.0,1955,3.0,2.0,1694.0,13503.6,0.0,9,4,9.0,Yes,1809723.0
Ca,Contra-costa-county,Antioch,2423 whitetail dr,94531,Single family residential,Active,799000.0,1994,4.0,2.0,2159.0,6810.0,0.0,5,23,28.0,Yes,797170.0
Ca,Contra-costa-county,San pablo,117 zandra,94806,Single family residential,Active,675000.0,1963,3.0,2.0,1187.0,9100.0,0.0,5,43,20.0,Yes,685644.0
Ca,Contra-costa-county,Richmond,151 s 35th st,94804,Single family residential,Active,688000.0,1940,4.0,2.0,1430.0,5000.0,0.0,2,75,82.0,Yes,0.0
Ca,Contra-costa-county,Hercules,115 decatur ct,94547,Single family residential,Active,998000.0,1989,3.0,2.5,2217.0,7009.0,85.0,7,9,3.0,Yes,1004277.0
Ca,Contra-costa-county,El sobrante,2 harrison ct,94803,Single family residential,Active,899950.0,1992,4.0,2.5,1777.0,7526.0,0.0,4,38,23.0,Yes,917992.0
Ca,Contra-costa-county,Concord,1367 coventry rd,94518,Single family residential,Active,650000.0,1949,3.0,1.0,1010.0,8599.0,0.0,5,48,77.0,Yes,658716.0
Ca,Contra-costa-county,Concord,1501 criquet ct,94518,Single family residential,Active,879950.0,1971,3.0,2.0,1387.0,8400.0,0.0,4,15,43.0,Yes,888992.0
Ca,Contra-costa-county,Antioch,618 w 14th st,94509-2233,Single family residential,New,425000.0,1938,2.0,1.0,988.0,4000.0,0.0,3,73,62.0,Yes,429726.0
Ca,Contra-costa-county,Danville,419 oneida ct,94526,Townhouse,New,1234900.0,1984,3.0,2.0,1664.0,2760.0,395.0,9,39,42.0,Yes,1243335.0
Ca,Contra-costa-county,Concord,3348 esperanza dr,94519,Single family residential,Active,724000.0,1953,3.0,1.0,1169.0,5400.0,27.0,3,54,55.0,Yes,726515.0
Ca,Contra-costa-county,El sobrante,12 n rancho ct,94803,Single family home,Active,1200000.0,1991,5.0,3.5,3192.0,9963.0,60.0,4,5,5.0,Yes,1206286.0
Ca,Contra-costa-county,Pleasant hill,154 flame dr,94523,Single family residential,New,979000.0,1981,3.0,2.0,1802.0,5000.0,26.0,8,63,59.0,Yes,978310.0
Ca,Contra-costa-county,Brentwood,869 greenstone,94513,Single family residential,New,943950.0,2022,4.0,3.5,2246.0,7013.0,0.0,7,58,63.0,Yes,945557.0
Ca,Contra-costa-county,Walnut creek,1983 olmo way,94598,Townhouse,New,739000.0,1973,2.0,2.5,1227.0,1044.0,430.0,9,67,86.0,Yes,753740.0
Ca,Contra-costa-county,Danville,589 zephyr cir,94526,Single family residential,New,2198000.0,1973,6.0,3.0,2928.0,7100.0,120.0,9,18,59.0,Yes,2262573.0
Ca,Contra-costa-county,Richmond,5222 heavenly ridge ln,94803,Single family residential,New,1099000.0,1978,6.0,3.5,2930.0,9000.0,0.0,4,17,0.0,Yes,1126656.0
Ca,Contra-costa-county,Antioch,1618 wisner dr,94509,Single family residential,New,487777.0,1940,2.0,2.0,1231.0,4000.0,0.0,3,82,60.0,Yes,491070.0
Ca,Contra-costa-county,Oakland,2121 manzanita,94611,Single family residential,New,1195000.0,1971,3.0,2.5,2342.0,4500.0,0.0,8,10,22.0,Yes,1411835.0
Ca,Contra-costa-county,Pleasant hill,218 babette ct,94523-0000,Single family residential,Active,695000.0,1953,3.0,1.0,987.0,7130.0,0.0,8,58,73.0,Yes,701203.0
Ca,Contra-costa-county,Orinda,619 watchwood rd,94563-2722,Single family residential,New,1849000.0,1987,3.0,2.0,2050.0,5000.0,245.0,9,49,49.0,Yes,0.0
Ca,Contra-costa-county,Antioch,2709 carpinteria dr,94531,Single family residential,Active,549500.0,1984,3.0,2.0,1067.0,4370.0,0.0,5,23,24.0,Yes,553345.0
Ca,Contra-costa-county,Pacheco,1171 raymond dr,94553,Single family residential,New,699000.0,1955,3.0,2.0,1225.0,6000.0,0.0,8,47,59.0,Yes,696409.0
Ca,Contra-costa-county,Danville,1111 river rock ln,94526,Single family residential,Active,1349000.0,1996,3.0,2.5,1544.0,2000.0,290.0,9,75,83.0,Yes,1378034.0
Ca,Contra-costa-county,Richmond,106 lakeshore ct,94804,Condo,Price change,489000.0,1991,2.0,1.0,869.0,2125.0,456.0,4,24,61.0,No,489831.0
Ca,Contra-costa-county,Pittsburg,23 santa lucia ct,94565,Single family residential,Active,795000.0,1991,4.0,3.0,2672.0,5840.0,0.0,4,14,7.0,Yes,808372.0
Ca,Contra-costa-county,Antioch,1305 louis dr,94509,Single family residential,New,510000.0,1951,3.0,2.0,1841.0,5590.0,0.0,3,75,61.0,Yes,511786.0
Ca,Contra-costa-county,San ramon,2660 shadow mountain dr,94583,Townhouse,Active,899000.0,1975,2.0,2.0,1427.0,2904.0,425.0,9,77,56.0,No,898374.0
Ca,Contra-costa-county,Pittsburg,143 navy st,94565,Single family residential,New,648000.0,1943,4.0,2.5,1548.0,4472.0,0.0,4,65,47.0,No,645609.0
Ca,Contra-costa-county,Concord,1610 nicholas dr,94520-4212,Single family residential,Active,600000.0,1957,3.0,2.5,1152.0,5700.0,0.0,4,77,70.0,Yes,608730.0
Ca,Contra-costa-county,Walnut creek,2096 vanderslice ave,94596,Single family residential,Active,1799000.0,1978,4.0,3.0,2416.0,12196.800000000001,0.0,9,18,33.0,Yes,1849991.0
Ca,Contra-costa-county,Richmond,960 37th st,94805,Single family residential,Active,627950.0,1954,3.0,1.0,1120.0,3300.0,0.0,3,82,63.0,Yes,641731.0
Ca,Contra-costa-county,Pittsburg,10 encina pl,94565,Single family residential,New,579000.0,1976,3.0,2.0,1698.0,10500.0,0.0,4,48,40.0,Yes,0.0
Ca,Contra-costa-county,Concord,1370 swallowtail rd,94521,Single family residential,Active,890000.0,1976,3.0,2.0,1506.0,6100.0,45.0,6,10,49.0,Yes,923169.0
